Date,CFM_1,CFM_2,CFM_3,CFM_4,O2_1,O2_2,O2_3,O2_4,STATICPR_1,STATICPR_2,STATICPR_3,STATICPR_4
03:00:47 03-09-2025,0,0,0,327,0,0,0,15.4152603149414,0,0,0,5.16107654571533
03:01:17 03-09-2025,0,0,0,350,0,0,0,15.3847351074219,0,0,0,5.20227909088135
03:01:47 03-09-2025,0,0,0,356,0,0,0,15.4534168243408,0,0,0,5.20456790924072
03:02:17 03-09-2025,0,0,519,0,0,0,3.1059741973877,0,0,0,7.39971923828125,0
03:02:47 03-09-2025,0,0,428,0,0,0,3.281494140625,0,0,0,7.65608692169189,0
03:03:17 03-09-2025,0,0,442,0,0,0,4.99090480804443,0,0,0,7.51645755767822,0
03:03:47 03-09-2025,0,0,439,0,0,0,6.24243831634521,0,0,0,7.40658569335938,0
03:04:17 03-09-2025,0,0,436,0,0,0,7.1353006362915,0,0,0,7.49814605712891,0
03:04:47 03-09-2025,0,0,424,0,0,0,7.78396034240723,0,0,0,7.44092082977295,0
03:05:17 03-09-2025,0,0,435,0,0,0,8.28762626647949,0,0,0,7.42031955718994,0
03:05:47 03-09-2025,0,0,427,0,0,0,8.74550437927246,0,0,0,7.39056301116943,0
03:06:18 03-09-2025,0,0,421,0,0,0,9.13470077514648,0,0,0,7.35851669311523,0
03:06:48 03-09-2025,0,0,449,0,0,0,9.50100326538086,0,0,0,7.41574192047119,0
03:07:18 03-09-2025,0,0,404,0,0,0,9.80625534057617,0,0,0,7.42260837554932,0
03:07:48 03-09-2025,0,0,420,0,0,0,10.1038761138916,0,0,0,7.36080551147461,0
03:08:18 03-09-2025,0,0,450,0,0,0,10.3557090759277,0,0,0,7.27382373809814,0
03:08:48 03-09-2025,0,0,425,0,0,0,10.5693855285645,0,0,0,7.32647037506104,0
03:09:18 03-09-2025,0,0,450,0,0,0,10.7677993774414,0,0,0,7.27382373809814,0
03:09:48 03-09-2025,0,0,449,0,0,0,10.9280567169189,0,0,0,7.34249401092529,0
03:10:18 03-09-2025,0,0,448,0,0,0,11.0883140563965,0,0,0,7.2578010559082,0
03:10:48 03-09-2025,0,0,423,0,0,0,11.2027835845947,0,0,0,7.39056301116943,0
03:11:18 03-09-2025,0,0,398,0,0,0,11.3477783203125,0,0,0,7.30815887451172,0
03:11:48 03-09-2025,0,0,438,0,0,0,11.4698791503906,0,0,0,7.35393905639648,0
03:12:18 03-09-2025,0,0,446,0,0,0,11.5843486785889,0,0,0,7.31731510162354,0
03:12:48 03-09-2025,0,0,415,0,0,0,11.6682929992676,0,0,0,7.26466751098633,0
03:13:18 03-09-2025,0,0,434,0,0,0,11.7598686218262,0,0,0,7.31731510162354,0
03:13:48 03-09-2025,0,0,436,0,0,0,11.8438129425049,0,0,0,7.35393905639648,0
03:14:18 03-09-2025,0,0,435,0,0,0,11.9124946594238,0,0,0,7.26466751098633,0
03:14:48 03-09-2025,0,0,452,0,0,0,11.9888076782227,0,0,0,7.36996173858643,0
03:15:18 03-09-2025,0,0,454,0,0,0,12.0651206970215,0,0,0,7.33791542053223,0
03:15:48 03-09-2025,0,0,436,0,0,0,12.1109085083008,0,0,0,7.31731510162354,0
03:16:18 03-09-2025,0,0,436,0,0,0,12.1719589233398,0,0,0,7.24177742004395,0
03:16:48 03-09-2025,0,0,416,0,0,0,12.2177467346191,0,0,0,7.33791542053223,0
03:17:18 03-09-2025,0,0,455,0,0,0,12.2787971496582,0,0,0,7.31960391998291,0
03:17:48 03-09-2025,0,0,437,0,0,0,12.3245849609375,0,0,0,7.28297996520996,0
03:18:18 03-09-2025,0,0,428,0,0,0,12.3856353759766,0,0,0,7.33791542053223,0
03:18:48 03-09-2025,0,0,420,0,0,0,12.423791885376,0,0,0,7.25093364715576,0
03:19:18 03-09-2025,0,0,445,0,0,0,12.4543170928955,0,0,0,7.27611255645752,0
03:19:48 03-09-2025,0,0,446,0,0,0,12.4924736022949,0,0,0,7.31273651123047,0
03:20:18 03-09-2025,0,0,433,0,0,0,12.5229988098145,0,0,0,7.33333778381348,0
03:20:48 03-09-2025,0,0,422,0,0,0,12.5458927154541,0,0,0,7.30129146575928,0
03:21:18 03-09-2025,0,0,417,0,0,0,12.5840492248535,0,0,0,7.33562660217285,0
03:21:48 03-09-2025,0,0,457,0,0,0,12.614574432373,0,0,0,7.27382373809814,0
03:22:18 03-09-2025,0,0,437,0,0,0,12.6450996398926,0,0,0,7.26695728302002,0
03:22:48 03-09-2025,0,0,414,0,0,0,12.6679935455322,0,0,0,7.26924610137939,0
03:23:19 03-09-2025,0,0,447,0,0,0,12.7137813568115,0,0,0,7.27153491973877,0
03:23:49 03-09-2025,0,0,435,0,0,0,12.7443065643311,0,0,0,7.30815887451172,0
03:24:19 03-09-2025,0,0,437,0,0,0,12.7672004699707,0,0,0,7.30129146575928,0
03:24:49 03-09-2025,0,0,433,0,0,0,12.7900943756104,0,0,0,7.30815887451172,0
03:25:19 03-09-2025,0,0,436,0,0,0,12.7977256774902,0,0,0,7.28069114685059,0
03:25:49 03-09-2025,0,0,442,0,0,0,12.8435134887695,0,0,0,7.31502628326416,0
03:26:19 03-09-2025,0,0,392,0,0,0,12.8511447906494,0,0,0,7.28297996520996,0
03:26:49 03-09-2025,0,0,438,0,0,0,12.8816699981689,0,0,0,7.32418155670166,0
03:27:19 03-09-2025,0,0,406,0,0,0,12.8893013000488,0,0,0,7.39514064788818,0
03:27:49 03-09-2025,0,0,355,0,0,0,12.9656143188477,0,0,0,7.45236587524414,0
03:28:19 03-09-2025,0,0,281,0,0,0,12.9808769226074,0,0,0,7.40887451171875,0
03:28:49 03-09-2025,0,0,481,0,0,0,12.9732456207275,0,0,0,7.53705883026123,0
03:29:19 03-09-2025,0,0,397,0,0,0,12.9808769226074,0,0,0,7.404296875,0
03:29:49 03-09-2025,0,0,298,0,0,0,12.9808769226074,0,0,0,7.42947578430176,0
03:30:19 03-09-2025,0,0,274,0,0,0,12.9808769226074,0,0,0,7.45694351196289,0
03:30:49 03-09-2025,0,0,359,0,0,0,12.9885082244873,0,0,0,7.41116428375244,0
03:31:19 03-09-2025,0,0,392,0,0,0,12.9961395263672,0,0,0,7.39285182952881,0
03:31:49 03-09-2025,0,0,451,0,0,0,13.0037708282471,0,0,0,7.46381092071533,0
03:32:19 03-09-2025,0,0,240,0,0,0,12.9961395263672,0,0,0,7.45694351196289,0
03:32:49 03-09-2025,0,0,286,0,0,0,12.9961395263672,0,0,0,7.43863201141357,0
03:33:19 03-09-2025,0,0,361,0,0,0,12.9961395263672,0,0,0,7.45923328399658,0
03:33:49 03-09-2025,0,0,246,0,0,0,13.0037708282471,0,0,0,7.38140678405762,0
03:34:19 03-09-2025,0,0,390,0,0,0,13.0190334320068,0,0,0,7.45694351196289,0
03:34:49 03-09-2025,0,0,249,0,0,0,13.0190334320068,0,0,0,7.42489814758301,0
03:35:19 03-09-2025,0,0,299,0,0,0,13.0190334320068,0,0,0,7.42947578430176,0
03:35:49 03-09-2025,0,0,255,0,0,0,13.0266647338867,0,0,0,7.52103614807129,0
03:36:19 03-09-2025,0,0,461,0,0,0,13.0342960357666,0,0,0,7.38369560241699,0
03:36:49 03-09-2025,0,0,378,0,0,0,13.0419273376465,0,0,0,7.45236587524414,0
03:37:20 03-09-2025,0,554,0,0,0,7.62370300292969,0,0,0,8.02690505981445,0,0
03:37:50 03-09-2025,0,506,0,0,0,3.3272819519043,0,0,0,8.04292774200439,0,0
03:38:20 03-09-2025,0,490,0,0,0,4.68565273284912,0,0,0,8.0108814239502,0,0
03:38:50 03-09-2025,0,454,0,0,0,5.9829740524292,0,0,0,7.92161083221436,0,0
03:39:20 03-09-2025,0,480,0,0,0,7.05135631561279,0,0,0,8.00630378723145,0,0
03:39:50 03-09-2025,0,501,0,0,0,7.99763679504395,0,0,0,7.91245460510254,0,0
03:40:20 03-09-2025,0,490,0,0,0,8.74550437927246,0,0,0,7.91932201385498,0,0
03:40:50 03-09-2025,0,479,0,0,0,9.32548332214355,0,0,0,7.94907855987549,0,0
03:41:20 03-09-2025,0,477,0,0,0,9.67652320861816,0,0,0,7.92618846893311,0,0
03:41:50 03-09-2025,0,459,0,0,0,10.0275630950928,0,0,0,7.77969264984131,0,0
03:42:20 03-09-2025,0,454,0,0,0,10.2488708496094,0,0,0,7.67897701263428,0,0
03:42:50 03-09-2025,0,489,0,0,0,10.401496887207,0,0,0,7.71560096740723,0,0
03:43:20 03-09-2025,0,453,0,0,0,10.531229019165,0,0,0,7.64006423950195,0,0
03:43:50 03-09-2025,0,450,0,0,0,10.6456985473633,0,0,0,7.58055019378662,0,0
03:44:20 03-09-2025,0,419,0,0,0,10.7220115661621,0,0,0,7.55994892120361,0,0
03:44:50 03-09-2025,0,469,0,0,0,10.7906932830811,0,0,0,7.55766010284424,0,0
03:45:20 03-09-2025,0,440,0,0,0,10.859375,0,0,0,7.4775447845459,0,0
03:45:50 03-09-2025,0,470,0,0,0,10.8670063018799,0,0,0,7.40887451171875,0,0
03:46:20 03-09-2025,0,446,0,0,0,10.9127941131592,0,0,0,7.52561378479004,0,0
03:46:50 03-09-2025,0,449,0,0,0,10.9356880187988,0,0,0,7.42718696594238,0,0
03:47:20 03-09-2025,0,445,0,0,0,10.9509506225586,0,0,0,7.45465469360352,0,0
03:47:50 03-09-2025,0,463,0,0,0,10.9738445281982,0,0,0,7.36996173858643,0,0
03:48:20 03-09-2025,0,467,0,0,0,10.9814758300781,0,0,0,7.36767292022705,0,0
03:48:50 03-09-2025,0,436,0,0,0,10.9967384338379,0,0,0,7.39971923828125,0,0
03:49:20 03-09-2025,0,457,0,0,0,11.0120010375977,0,0,0,7.28297996520996,0,0
03:49:50 03-09-2025,0,445,0,0,0,11.0196323394775,0,0,0,7.38598442077637,0,0
03:50:20 03-09-2025,0,454,0,0,0,11.0348949432373,0,0,0,7.35393905639648,0,0
03:50:50 03-09-2025,0,456,0,0,0,11.0348949432373,0,0,0,7.31731510162354,0,0
03:51:20 03-09-2025,0,445,0,0,0,11.0272636413574,0,0,0,7.28984642028809,0,0
03:51:50 03-09-2025,0,454,0,0,0,11.0272636413574,0,0,0,7.27611255645752,0,0
03:52:20 03-09-2025,0,446,0,0,0,11.0348949432373,0,0,0,7.29671382904053,0,0
03:52:50 03-09-2025,0,430,0,0,0,11.0348949432373,0,0,0,7.31502628326416,0,0
03:53:21 03-09-2025,0,423,0,0,0,11.0272636413574,0,0,0,7.22117710113525,0,0
03:53:51 03-09-2025,0,424,0,0,0,10.9509506225586,0,0,0,7.23262214660645,0,0
03:54:21 03-09-2025,0,441,0,0,0,11.0120010375977,0,0,0,7.26924610137939,0,0
03:54:51 03-09-2025,0,466,0,0,0,11.0348949432373,0,0,0,7.22346591949463,0,0
03:55:21 03-09-2025,0,460,0,0,0,11.0348949432373,0,0,0,7.28297996520996,0,0
03:55:51 03-09-2025,0,459,0,0,0,11.057788848877,0,0,0,7.19141960144043,0,0
03:56:21 03-09-2025,0,430,0,0,0,11.057788848877,0,0,0,7.2371997833252,0,0
03:56:51 03-09-2025,0,470,0,0,0,10.989107131958,0,0,0,7.18684196472168,0,0
03:57:21 03-09-2025,0,454,0,0,0,11.0272636413574,0,0,0,7.18684196472168,0,0
03:57:51 03-09-2025,0,440,0,0,0,11.0348949432373,0,0,0,7.24177742004395,0,0
03:58:21 03-09-2025,0,458,0,0,0,10.9967384338379,0,0,0,7.20973205566406,0,0
03:58:51 03-09-2025,0,448,0,0,0,11.0425262451172,0,0,0,7.205153465271,0,0
03:59:21 03-09-2025,0,437,0,0,0,11.0501575469971,0,0,0,7.17997455596924,0,0
03:59:51 03-09-2025,0,457,0,0,0,11.0501575469971,0,0,0,7.17081928253174,0,0
04:00:21 03-09-2025,0,438,0,0,0,11.057788848877,0,0,0,7.20973205566406,0,0
04:00:51 03-09-2025,0,437,0,0,0,11.0501575469971,0,0,0,7.20744323730469,0,0
04:01:21 03-09-2025,0,447,0,0,0,11.0654201507568,0,0,0,7.18684196472168,0,0
04:01:51 03-09-2025,0,433,0,0,0,11.057788848877,0,0,0,7.20286464691162,0,0
04:02:21 03-09-2025,0,454,0,0,0,11.057788848877,0,0,0,7.24177742004395,0,0
04:02:51 03-09-2025,0,433,0,0,0,11.0501575469971,0,0,0,7.23491096496582,0,0
04:03:21 03-09-2025,0,460,0,0,0,11.0501575469971,0,0,0,7.17768573760986,0,0
04:03:51 03-09-2025,0,436,0,0,0,11.0196323394775,0,0,0,7.12046051025391,0,0
04:04:21 03-09-2025,0,465,0,0,0,11.0501575469971,0,0,0,7.23491096496582,0,0
04:04:51 03-09-2025,0,428,0,0,0,11.057788848877,0,0,0,7.24864482879639,0,0
04:05:21 03-09-2025,0,449,0,0,0,11.0043697357178,0,0,0,7.17081928253174,0,0
04:05:51 03-09-2025,0,438,0,0,0,11.0348949432373,0,0,0,7.27611255645752,0,0
04:06:21 03-09-2025,0,455,0,0,0,11.057788848877,0,0,0,7.17768573760986,0,0
04:06:51 03-09-2025,0,456,0,0,0,11.0501575469971,0,0,0,7.2578010559082,0,0
04:07:21 03-09-2025,0,469,0,0,0,11.0501575469971,0,0,0,7.26237869262695,0,0
04:07:51 03-09-2025,0,459,0,0,0,11.0501575469971,0,0,0,7.21888828277588,0,0
04:08:21 03-09-2025,0,452,0,0,0,11.0654201507568,0,0,0,7.27611255645752,0,0
04:08:52 03-09-2025,0,462,0,0,0,10.989107131958,0,0,0,7.14792919158936,0,0
04:09:22 03-09-2025,0,447,0,0,0,11.0348949432373,0,0,0,7.1937084197998,0,0
04:09:52 03-09-2025,0,415,0,0,0,11.0425262451172,0,0,0,7.16624069213867,0,0
04:10:22 03-09-2025,0,470,0,0,0,11.057788848877,0,0,0,7.20286464691162,0,0
04:10:52 03-09-2025,0,465,0,0,0,11.057788848877,0,0,0,7.1845531463623,0,0
04:11:22 03-09-2025,0,461,0,0,0,11.0501575469971,0,0,0,7.21430969238281,0,0
04:11:52 03-09-2025,0,456,0,0,0,11.0501575469971,0,0,0,7.17539691925049,0,0
04:12:22 03-09-2025,0,443,0,0,0,11.0501575469971,0,0,0,7.23948860168457,0,0
04:12:52 03-09-2025,0,442,0,0,0,11.0501575469971,0,0,0,7.17310810089111,0,0
04:13:22 03-09-2025,0,429,0,0,0,11.0425262451172,0,0,0,7.21430969238281,0,0
04:13:52 03-09-2025,0,449,0,0,0,11.0425262451172,0,0,0,7.28069114685059,0,0
04:14:22 03-09-2025,0,441,0,0,0,11.0348949432373,0,0,0,7.16852951049805,0,0
04:14:52 03-09-2025,0,470,0,0,0,11.0425262451172,0,0,0,7.16166305541992,0,0
04:15:22 03-09-2025,0,427,0,0,0,11.0425262451172,0,0,0,7.15937423706055,0,0
04:15:52 03-09-2025,0,471,0,0,0,11.0425262451172,0,0,0,7.15250682830811,0,0
04:16:22 03-09-2025,0,477,0,0,0,11.0348949432373,0,0,0,7.19828701019287,0,0
04:16:52 03-09-2025,0,460,0,0,0,11.0425262451172,0,0,0,7.19141960144043,0,0
04:17:22 03-09-2025,0,329,0,0,0,11.0730514526367,0,0,0,7.42947578430176,0,0
04:17:52 03-09-2025,0,297,0,0,0,11.1417331695557,0,0,0,7.42031955718994,0,0
04:18:22 03-09-2025,0,275,0,0,0,11.1569957733154,0,0,0,7.45694351196289,0,0
04:18:52 03-09-2025,0,288,0,0,0,11.1493644714355,0,0,0,7.46838855743408,0,0
04:19:22 03-09-2025,0,311,0,0,0,11.1264705657959,0,0,0,7.48670101165771,0,0
04:19:52 03-09-2025,0,283,0,0,0,11.118839263916,0,0,0,7.46381092071533,0,0
04:20:22 03-09-2025,0,339,0,0,0,11.0806827545166,0,0,0,7.44778823852539,0,0
04:20:52 03-09-2025,0,329,0,0,0,11.0806827545166,0,0,0,7.45923328399658,0,0
04:21:22 03-09-2025,0,376,0,0,0,11.0654201507568,0,0,0,7.40887451171875,0,0
04:21:52 03-09-2025,0,246,0,0,0,11.0425262451172,0,0,0,7.46838855743408,0,0
04:22:22 03-09-2025,0,0,0,0,0,0,0,0,0,0,0,0
04:22:52 03-09-2025,0,0,0,0,0,0,0,0,0,0,0,0
04:23:22 03-09-2025,0,0,0,0,0,0,0,0,0,0,0,0
04:23:53 03-09-2025,0,0,0,0,0,0,0,0,0,0,0,0
04:24:23 03-09-2025,0,0,0,0,0,0,0,0,0,0,0,0
04:24:53 03-09-2025,0,0,0,0,0,0,0,0,0,0,0,0
04:25:23 03-09-2025,0,0,0,0,0,0,0,0,0,0,0,0
04:25:53 03-09-2025,0,0,0,0,0,0,0,0,0,0,0,0
04:26:23 03-09-2025,0,0,0,0,0,0,0,0,0,0,0,0
04:26:53 03-09-2025,0,0,0,0,0,0,0,0,0,0,0,0
04:27:23 03-09-2025,348,0,0,0,12.3398475646973,0,0,0,2.9727931022644,0,0,0
04:27:53 03-09-2025,273,0,0,0,4.28882503509521,0,0,0,2.89954471588135,0,0,0
04:28:23 03-09-2025,278,0,0,0,3.13649940490723,0,0,0,2.84918689727783,0,0,0
04:28:53 03-09-2025,280,0,0,0,3.0601863861084,0,0,0,2.7896728515625,0,0,0
04:29:23 03-09-2025,272,0,0,0,3.2357063293457,0,0,0,2.75991582870483,0,0,0
04:29:53 03-09-2025,275,0,0,0,3.5028018951416,0,0,0,2.72329187393188,0,0,0
04:30:23 03-09-2025,282,0,0,0,3.87673473358154,0,0,0,2.72100305557251,0,0,0
04:30:53 03-09-2025,277,0,0,0,4.26593112945557,0,0,0,2.68208980560303,0,0,0
04:31:23 03-09-2025,273,0,0,0,4.71617794036865,0,0,0,2.72558069229126,0,0,0
04:31:53 03-09-2025,283,0,0,0,5.16642475128174,0,0,0,2.69124603271484,0,0,0
04:32:23 03-09-2025,282,0,0,0,5.69298458099365,0,0,0,2.72100305557251,0,0,0
04:32:53 03-09-2025,280,0,0,0,6.09744358062744,0,0,0,2.68208980560303,0,0,0
04:33:23 03-09-2025,274,0,0,0,6.50953388214111,0,0,0,2.71184682846069,0,0,0
04:33:53 03-09-2025,274,0,0,0,6.84531116485596,0,0,0,2.67751169204712,0,0,0
04:34:23 03-09-2025,282,0,0,0,7.10477542877197,0,0,0,2.76907205581665,0,0,0
04:34:53 03-09-2025,288,0,0,0,7.37187099456787,0,0,0,2.77593898773193,0,0,0
04:35:23 03-09-2025,290,0,0,0,7.60080909729004,0,0,0,2.77136087417603,0,0,0
04:35:53 03-09-2025,273,0,0,0,7.79159164428711,0,0,0,2.75762701034546,0,0,0
04:36:23 03-09-2025,282,0,0,0,7.96711158752441,0,0,0,2.79882907867432,0,0,0
04:36:53 03-09-2025,274,0,0,0,8.1502628326416,0,0,0,2.74847078323364,0,0,0
04:37:23 03-09-2025,265,0,0,0,8.28762626647949,0,0,0,2.74160385131836,0,0,0
04:37:53 03-09-2025,276,0,0,0,8.43262100219727,0,0,0,2.78051710128784,0,0,0
04:38:24 03-09-2025,281,0,0,0,8.54709053039551,0,0,0,2.7736496925354,0,0,0
04:38:54 03-09-2025,276,0,0,0,8.6844539642334,0,0,0,2.73931503295898,0,0,0
04:39:24 03-09-2025,276,0,0,0,8.78366088867188,0,0,0,2.70726871490479,0,0,0
04:39:54 03-09-2025,271,0,0,0,8.88286781311035,0,0,0,2.69353485107422,0,0,0
04:40:24 03-09-2025,270,0,0,0,8.96681213378906,0,0,0,2.71413612365723,0,0,0
04:40:54 03-09-2025,278,0,0,0,9.07365036010742,0,0,0,2.76220512390137,0,0,0
04:41:24 03-09-2025,278,0,0,0,9.14233207702637,0,0,0,2.71184682846069,0,0,0
04:41:54 03-09-2025,284,0,0,0,9.20338249206543,0,0,0,2.78051710128784,0,0,0
04:42:24 03-09-2025,0,0,0,376,0,0,0,9.36363983154297,0,0,0,5.49298191070557
04:42:54 03-09-2025,0,0,0,332,0,0,0,9.82914924621582,0,0,0,5.32359600067139
04:43:24 03-09-2025,0,0,0,335,0,0,0,10.3557090759277,0,0,0,5.32130718231201
04:43:54 03-09-2025,0,0,0,350,0,0,0,10.7143802642822,0,0,0,5.3121509552002
04:44:24 03-09-2025,0,0,0,322,0,0,0,11.0883140563965,0,0,0,5.38997650146484
04:44:54 03-09-2025,0,0,0,339,0,0,0,11.4240913391113,0,0,0,5.39226627349854
04:45:24 03-09-2025,0,0,0,347,0,0,0,11.7980251312256,0,0,0,5.34419727325439
04:45:54 03-09-2025,0,0,0,353,0,0,0,12.1414337158203,0,0,0,5.39913272857666
04:46:24 03-09-2025,0,0,0,335,0,0,0,12.4772109985352,0,0,0,5.36479759216309
04:46:54 03-09-2025,0,0,0,322,0,0,0,12.7900943756104,0,0,0,5.40142154693604
04:47:24 03-09-2025,0,0,0,357,0,0,0,13.1182403564453,0,0,0,5.42660045623779
04:47:54 03-09-2025,0,0,0,373,0,0,0,13.3090209960938,0,0,0,5.42202281951904
04:48:24 03-09-2025,0,0,0,351,0,0,0,13.55322265625,0,0,0,5.38768768310547
04:48:54 03-09-2025,0,0,0,320,0,0,0,13.7745304107666,0,0,0,5.39226627349854
04:49:24 03-09-2025,0,0,0,370,0,0,0,13.942419052124,0,0,0,5.40371131896973
04:49:54 03-09-2025,0,0,0,347,0,0,0,14.0568885803223,0,0,0,5.49069309234619
04:50:24 03-09-2025,0,0,0,338,0,0,0,14.1560955047607,0,0,0,5.41057777404785
04:50:54 03-09-2025,0,0,0,372,0,0,0,14.331615447998,0,0,0,5.4472017288208
04:51:24 03-09-2025,0,0,0,348,0,0,0,14.4155597686768,0,0,0,5.48840427398682
04:51:55 03-09-2025,0,0,0,326,0,0,0,14.5071353912354,0,0,0,5.43346786499023
04:52:25 03-09-2025,0,0,0,348,0,0,0,14.6139736175537,0,0,0,5.41744518280029
04:52:55 03-09-2025,0,0,0,364,0,0,0,14.6902866363525,0,0,0,5.51816082000732
04:53:25 03-09-2025,0,0,0,354,0,0,0,14.7360744476318,0,0,0,5.48382568359375
04:53:55 03-09-2025,0,0,0,346,0,0,0,14.7971248626709,0,0,0,5.20914554595947
04:54:25 03-09-2025,0,0,0,361,0,0,0,14.8810691833496,0,0,0,5.21830177307129
04:54:55 03-09-2025,0,0,0,368,0,0,0,14.9268569946289,0,0,0,5.17938899993896
04:55:25 03-09-2025,0,0,0,361,0,0,0,14.9650135040283,0,0,0,5.19083404541016
04:55:55 03-09-2025,0,0,0,343,0,0,0,14.987907409668,0,0,0,5.20914554595947
04:56:25 03-09-2025,0,0,0,364,0,0,0,15.0336952209473,0,0,0,5.21372413635254
04:56:55 03-09-2025,0,0,0,344,0,0,0,15.0565891265869,0,0,0,5.19770050048828
04:57:25 03-09-2025,0,0,0,346,0,0,0,15.1329021453857,0,0,0,5.19999027252197
04:57:55 03-09-2025,0,0,0,332,0,0,0,15.1405334472656,0,0,0,5.21601295471191
04:58:25 03-09-2025,0,0,0,344,0,0,0,15.2015838623047,0,0,0,5.17938899993896
04:58:55 03-09-2025,0,0,0,336,0,0,0,15.2397403717041,0,0,0,5.20456790924072
04:59:25 03-09-2025,0,0,0,339,0,0,0,15.2702655792236,0,0,0,5.19312286376953
04:59:55 03-09-2025,0,0,0,352,0,0,0,15.2855281829834,0,0,0,5.25492572784424
05:00:25 03-09-2025,0,0,0,356,0,0,0,15.3160533905029,0,0,0,5.17938899993896
05:00:55 03-09-2025,0,0,0,329,0,0,0,15.3160533905029,0,0,0,5.18396663665771
05:01:25 03-09-2025,0,0,0,358,0,0,0,15.3618412017822,0,0,0,5.14505386352539
05:01:55 03-09-2025,0,0,0,338,0,0,0,15.3236846923828,0,0,0,5.18854522705078
05:02:25 03-09-2025,0,0,0,339,0,0,0,15.3389472961426,0,0,0,5.15421009063721
05:02:55 03-09-2025,0,0,0,352,0,0,0,15.3389472961426,0,0,0,5.17023277282715
